Temperatura,Personas,Electrodomesticos,Consumo_kWh
28.95081497636803,2.0,11.0,50.077285177284075
26.092543432547213,3.0,9.0,48.615093542387896
18.517708450997944,5.0,,42.870570375451244
33.821865413490706,5.0,15.0,71.26127907218641
15.594214856192211,3.0,18.0,49.7855919601307
22.723221783044224,2.0,6.0,
13.26127663393187,2.0,13.0,40.00873880448593
19.72417275929067,2.0,9.0,38.75290688139096
23.656689514945683,4.0,5.0,43.5736205113398
26.62790956943329,3.0,8.0,
21.557328306444493,4.0,12.0,
,4.0,13.0,
19.619519689869726,,7.0,39.049527922791434
29.664035921267,,6.0,37.31834025718093
29.254107066673384,4.0,14.0,60.238396869394
27.61956896549351,2.0,14.0,56.0912266507919
24.041319600265897,2.0,9.0,38.24976249157864
39.469574873983575,1.0,17.0,61.49930363508888
,2.0,12.0,51.194349985151476
24.601803804714248,4.0,7.0,42.37152620831614
21.62230726375798,3.0,9.0,41.64631716370001
15.37531122785195,1.0,12.0,33.96792845898564
19.353599381538874,1.0,12.0,40.07737784690624
18.992724774635665,2.0,12.0,42.23092312678128
21.79926909241709,1.0,6.0,29.066460348378648
26.98615912975741,3.0,,48.88860271307413
22.562783578596477,2.0,7.0,31.032721730023404
20.443798952651147,3.0,11.0,47.3206091817772
18.87689043467124,2.0,19.0,54.352241868903235
19.632635825455694,3.0,9.0,40.53075788795567
27.45188705860344,3.0,14.0,62.40962729207706
18.694524060580864,4.0,6.0,38.725576086115844
29.13640389684409,3.0,9.0,49.04924016887865
22.393275822310798,4.0,13.0,52.79494837382869
27.41328301825851,5.0,13.0,60.33996744391547
31.450869841903582,5.0,15.0,72.41201754887756
21.35515476922808,2.0,18.0,57.16432692160716
28.3940816054474,4.0,,55.96574061466414
25.366320888794185,4.0,18.0,70.70610865540543
16.639820824136592,4.0,15.0,50.561694001260435
23.309209936576902,2.0,9.0,46.48069065647248
,4.0,14.0,41.60762690848777
20.618451779770602,,7.0,47.93653569179521
29.301843559707677,4.0,,57.55099727414997
20.789462258284637,4.0,6.0,38.19360105770046
18.695697657829157,5.0,5.0,
17.18642202934225,5.0,10.0,46.185236887498355
17.37008715717239,5.0,19.0,60.73788669901512
12.93592992357432,4.0,19.0,57.12847058643275
17.04867879068305,1.0,6.0,27.162503723441752
22.34807130097557,2.0,17.0,52.574116701894056
13.141538633480065,3.0,18.0,57.204398922668894
12.82035421097517,1.0,11.0,31.154725307630653
32.25712439893918,3.0,7.0,46.53650135151699
16.28720832149315,3.0,8.0,35.04578050225724
23.678360587846143,1.0,10.0,43.50887708120154
21.0967607595704,5.0,16.0,58.47284694693115
,2.0,8.0,39.230231113255904
16.705398887164193,2.0,6.0,
21.22806606586978,3.0,16.0,50.48907981924748
13.324832609567254,5.0,8.0,44.89665734189986
21.880093566553153,5.0,,58.8311189782201
27.299670441395886,2.0,11.0,54.01100471562708
19.321891675528605,5.0,8.0,47.46289625509908
24.377845230889374,1.0,13.0,46.67370594576032
18.739727466280065,,8.0,43.55587359157871
12.33831563748151,2.0,11.0,36.197919883547414
17.034980175178408,3.0,20.0,54.21218206947064
18.752925001706394,2.0,20.0,54.88903608302809
21.110195402517007,3.0,9.0,42.47364125875342
22.51172037097902,1.0,18.0,59.43086057795111
29.44015567748246,3.0,11.0,49.361598874066694
,4.0,18.0,65.984106021796
24.07427132950833,2.0,9.0,39.95383726713835
28.652575213286816,2.0,18.0,63.54323958596745
24.51195850049607,1.0,19.0,55.6352634011973
7.966537812714616,3.0,20.0,50.505416691736826
21.033103589259227,4.0,17.0,63.56175156658383
27.895952182635952,,13.0,58.346488386506955
17.756615642370903,5.0,,50.293760835328165
23.400413015261122,4.0,11.0,52.29327011616564
22.711356954778207,3.0,13.0,50.57910383697164
28.445178086974515,1.0,20.0,60.80349635603282
25.37131693485342,5.0,18.0,65.48868592853373
15.072288709739027,5.0,13.0,54.297427598654416
17.15670847557163,2.0,8.0,37.2147185570536
21.798384245868245,1.0,5.0,120.64801150726532
17.75460783028991,2.0,19.0,54.24389272290312
12.956913985162718,2.0,15.0,39.47626379236386
21.257566367146428,5.0,8.0,46.63368447859982
21.882805947848013,1.0,10.0,43.755639323264376
17.71563100240777,5.0,8.0,47.31855884060405
25.175510225285777,3.0,16.0,55.73839769228679
14.73654860874515,4.0,17.0,50.81097290843191
23.40573650532632,2.0,13.0,50.58457896159121
20.71709190960148,1.0,20.0,52.41694419312624
12.196571399729574,5.0,11.0,47.030028088842165
27.298067947072994,2.0,17.0,59.35303027986793
21.50106632291246,5.0,12.0,58.06871365976053
13.099591019375483,5.0,17.0,57.07364937623506
,3.0,7.0,38.087391926547454
30.27706654389613,1.0,12.0,55.76579073317242
20.18316792283604,1.0,7.0,31.23488988727567
19.529989330753356,5.0,20.0,60.82239446475897
27.266772986300527,4.0,6.0,48.59695597915226
26.2537503695336,1.0,,50.516656690432335
23.325836367724413,5.0,6.0,43.79988184840892
23.504754954590425,3.0,16.0,59.95103067289416
24.663382784691358,4.0,13.0,57.79269803007063
17.313421175216185,4.0,5.0,
24.007317460346417,4.0,18.0,67.82922827297314
17.11640872303181,4.0,13.0,43.88779449965374
24.107491952524366,4.0,6.0,39.33032919119348
24.763723032183492,5.0,7.0,46.41036283283122
22.9620078528037,5.0,17.0,63.97596707961646
23.086250687595836,4.0,,68.320224866047
21.7612083640552,5.0,9.0,47.420483235542605
26.570838267294885,2.0,12.0,48.08460558559632
26.448039344169604,5.0,5.0,44.87527919874095
25.952611446554016,5.0,20.0,71.56300145854416
19.033753746686696,5.0,7.0,47.086990778776716
20.442531813074794,2.0,15.0,50.48643343966083
14.290115907085337,2.0,6.0,28.873051905109385
27.86660719960186,5.0,12.0,54.25790021956339
33.64643103463759,4.0,19.0,170.09766991446082
18.30746688243434,5.0,17.0,65.01670112079707
26.01210246561396,4.0,12.0,50.80140136366197
16.209433588908723,4.0,20.0,59.74686809640588
18.068152609302388,2.0,9.0,37.50879944413237
19.114036615039574,1.0,16.0,48.43739976806802
23.804832845162984,2.0,14.0,48.213706045788136
32.49342121023044,2.0,13.0,54.08664244929224
21.25865476666319,1.0,10.0,34.81919304395121
21.397134296344085,5.0,6.0,40.08008286897574
25.10329560451504,3.0,17.0,56.07463911591354
24.68008650109861,2.0,17.0,59.12003677152767
16.716702477759544,3.0,6.0,34.78190455989365
40.92122873627463,1.0,,57.22094426016564
,,13.0,
23.468264439644052,5.0,11.0,54.44562962817701
17.651302928246565,2.0,20.0,59.25778470203976
14.237317677115268,,19.0,47.99918369478104
18.167420952306543,2.0,11.0,41.676947050567925
20.626999241017078,3.0,12.0,51.86328721584906
23.877172508064632,4.0,10.0,49.73402765699815
15.07371137755807,3.0,19.0,54.674519671786825
10.968516796563824,2.0,11.0,34.85575637606671
26.596636659880033,5.0,,62.87485001600563
20.172712172147737,1.0,12.0,36.261116490391785
19.602887246642407,3.0,13.0,51.25684882926215
27.584393609453734,1.0,17.0,52.319645967712695
17.298071818704113,2.0,9.0,41.458742717039314
28.736298117356228,1.0,17.0,58.90920266328615
20.365591842114952,3.0,13.0,52.01141599853362
19.087929507651253,2.0,5.0,31.57928457096312
,2.0,13.0,39.767467380524835
18.900784211234637,,13.0,56.384636146676065
26.34773996595374,2.0,12.0,49.83590849664945
19.08513474645704,5.0,12.0,51.39438736716057
21.105850370698434,3.0,8.0,42.92158472731485
23.708878896626526,1.0,11.0,42.900354087959634
22.860790317734036,1.0,14.0,46.10020332981134
17.744102288545804,4.0,,59.95419458610599
17.565238884767382,5.0,6.0,43.45299759806452
14.77278007516852,5.0,8.0,50.196815953147706
15.188757011353655,4.0,10.0,41.86514967490033
17.85735346442355,1.0,17.0,47.28006338321096
26.28047804557325,5.0,20.0,71.95961638934145
19.21771494348988,4.0,5.0,34.39028008412617
24.99718209454478,4.0,9.0,50.76298839886086
23.470553649316884,5.0,14.0,61.60851420457531
26.11050565578612,3.0,15.0,60.56916252275142
16.47261444671188,4.0,15.0,51.30343920600392
24.801319572276977,3.0,18.0,60.443952280320964
22.182899808539428,3.0,12.0,51.16525758232186
28.963526572855905,1.0,6.0,38.82945589267624
17.75087016860875,1.0,8.0,33.964787602104806
12.47020204880418,1.0,14.0,38.18950644614177
26.577921607734762,2.0,5.0,36.32169090894866
13.469766339969077,1.0,13.0,37.29570986560726
26.778808269969733,3.0,10.0,53.16619655151283
24.649763299573934,5.0,18.0,71.08176929672692
16.80933893929395,2.0,12.0,42.36979731535188
22.506796290435325,1.0,15.0,49.07130697793482
18.922199015869083,3.0,8.0,42.055197409297946
32.10810038792271,3.0,8.0,48.31334363114048
20.571213806310777,1.0,14.0,40.669969338165394
18.755345781463387,3.0,13.0,50.31089570155487
15.029563144263332,4.0,15.0,48.15180001367356
,3.0,18.0,63.18268629892212
18.217663996699194,3.0,11.0,41.151727556592434
23.788874821421604,4.0,18.0,61.704701877044776
28.232447919599963,1.0,12.0,49.138766383112575
33.10574298794451,1.0,17.0,63.4880193259729
24.499072941490375,3.0,18.0,62.074626515286475
33.12284519931353,5.0,7.0,55.48763472045952
25.86396064271669,3.0,20.0,65.65920390699132
22.551261077647467,2.0,6.0,40.07606160444423
14.883357789934765,2.0,20.0,51.51296243923039
25.205789406928968,3.0,15.0,54.61693841465075
23.43339705677394,1.0,7.0,40.96008251757076
30.197557075920773,3.0,,48.43928903630904
15.083358952188703,4.0,14.0,54.279269989593494
30.120168450469492,1.0,17.0,60.8208407387118
23.632293096252468,2.0,18.0,55.07137900707006
20.416688290483712,1.0,15.0,49.915201493961284
20.570327918992838,4.0,15.0,
13.30726269539732,3.0,15.0,46.774754488547735
14.386879150602564,1.0,14.0,36.844827340988
24.087694368455406,2.0,19.0,57.16182131135954
25.497683865640873,,11.0,46.03833061558886
21.492191227367467,3.0,13.0,
32.22823479778602,4.0,13.0,61.24050886299703
25.41901552227168,1.0,8.0,36.22451036885357
27.368843748521954,2.0,8.0,40.36074932863407
25.787242722613897,2.0,20.0,65.46535523420476
24.33657151840726,5.0,20.0,72.49781620537985
17.822068794673108,5.0,14.0,54.31553776651966
25.810873952087007,5.0,19.0,74.06482083813987
21.56347033545502,5.0,5.0,
30.5463760867479,3.0,13.0,
28.996087411152995,2.0,7.0,42.85748504403723
,5.0,11.0,58.93109892837838
21.14307507643188,3.0,19.0,54.687346029016354
18.58795213818771,,10.0,37.581052399739015
30.89523704518384,4.0,6.0,47.38260496240019
12.636167843163685,3.0,13.0,46.388160008934875
28.87669893399459,5.0,10.0,59.49450473841095
27.75261374593525,2.0,6.0,40.387188473914684
35.157421565523514,3.0,17.0,70.87712630409176
29.63002929253771,5.0,10.0,51.9446908301712
21.38438863404934,5.0,8.0,48.399070829214835
26.050851848723962,2.0,6.0,38.98583371478182
7.6233745899347625,1.0,17.0,35.3901107425002
20.868360453139385,3.0,17.0,53.44620174286192
26.314595937968996,1.0,11.0,46.99446033165846
24.832577710913007,4.0,7.0,45.501109661033986
21.501457019726526,2.0,15.0,51.1211843677758
27.565771242765702,3.0,13.0,127.05580604664075
19.514203328498894,1.0,12.0,43.34575422034154
11.761212554525056,2.0,7.0,21.347700418612813
26.164382791102916,4.0,6.0,46.599294610470274
32.17776097284759,2.0,20.0,64.74562898123837
26.12800683866014,5.0,6.0,41.954251336507774
18.449980936155743,5.0,14.0,51.99387459621744
31.15555319222019,,13.0,56.998863245376384
20.939607111808215,1.0,14.0,
23.919363648951343,4.0,14.0,60.34092977878336
16.55190560871499,5.0,7.0,45.43938484299356
25.471382266486618,5.0,15.0,59.84128350195675
21.337740325450664,5.0,15.0,58.294232792792315
28.704405425517443,1.0,7.0,
30.1661140425903,3.0,13.0,61.84412231994028
29.215866388659645,5.0,18.0,67.30455843439555
16.36869160241536,1.0,20.0,48.86764067003565
21.84902432332432,4.0,,61.840174903024376
22.767081122536233,2.0,11.0,50.11065266833234
23.525760876962746,1.0,15.0,47.3756180284238
19.452167380627206,,12.0,40.227370132618326
24.045965190527884,4.0,12.0,52.693158951885394
27.461049944912126,5.0,19.0,77.32576159531062
25.41187981957738,5.0,11.0,57.29322024617256
19.390846891903205,4.0,17.0,54.366446732377185
22.874304764783663,1.0,5.0,29.913957738425268
22.901414173838575,4.0,8.0,44.4331143414013
19.400653117249988,5.0,5.0,47.051360762461734
21.781911246401606,1.0,9.0,35.873007317835054
9.044704812096867,4.0,6.0,32.290415789869456
22.847901013859797,1.0,14.0,46.84056982598147
17.82809650690358,2.0,12.0,34.16261717847951
27.07779363099425,,,46.991784758764844
30.04590373445886,4.0,6.0,
29.950288258252478,3.0,10.0,50.978469908867275
16.29348082602818,5.0,8.0,37.848062199401426
27.47295685808895,1.0,20.0,54.8752523369658
27.530394114550468,1.0,10.0,46.885487792518276
26.347143429024204,5.0,15.0,64.05794189986527
22.32859023281674,4.0,18.0,62.57671582477758
24.279658375590405,,8.0,44.3077304087193
10.116768343954956,4.0,12.0,45.1762335191223
15.884780118257051,3.0,8.0,37.73907306985554
24.291173841394638,3.0,7.0,39.95952429877035
10.370514258037158,4.0,8.0,37.80272792196115
19.318588462220358,3.0,11.0,48.598594664683084
16.145767816194887,4.0,19.0,53.709215445035184
17.86487458284958,5.0,6.0,39.964559933995375
30.89412203902903,3.0,7.0,49.600467314180875
14.393718774150354,4.0,19.0,58.63000753814531
25.370227113062217,5.0,18.0,64.79440153309092
24.747776517276396,4.0,14.0,54.23285850720861
16.305565791391103,1.0,16.0,44.29554346196379
,4.0,13.0,58.12292087258119
28.359146164115707,1.0,13.0,46.0807387259192
27.640094791029014,1.0,18.0,55.15249009227976
26.462451622403453,3.0,8.0,40.13172677919395
24.78782718276505,4.0,6.0,39.01822190462383
29.55892930714266,2.0,18.0,64.00141022457893
25.74213628639599,3.0,16.0,53.45283551865023
,,6.0,32.46089940509434
32.48853666967018,4.0,10.0,59.85004229424076
22.558043498672816,2.0,10.0,37.358226696269845
25.167585081056796,2.0,18.0,56.31185813259016
21.107486660548897,3.0,9.0,47.75539270498532
28.22687717799101,5.0,11.0,58.3510109155374
23.28698877079963,5.0,18.0,70.76192272565685
24.833812346894774,1.0,19.0,56.675431304201354
25.634228488674662,2.0,12.0,54.683111397553056
22.009549999446737,3.0,12.0,41.832680614140536
24.080163612991637,,10.0,37.48514940267888
19.184844181650973,3.0,8.0,40.343969736114566
22.954968555618898,3.0,14.0,52.6825529026381
23.060891255623964,5.0,9.0,47.60831564919598
26.48381521399651,4.0,18.0,66.36374594034304
21.484330744783446,3.0,16.0,52.206295217594274
20.818942222769802,1.0,7.0,31.428624521698
21.961361171261142,4.0,13.0,53.311707637789816
,1.0,14.0,51.8607730132897
25.64875015350497,4.0,6.0,
21.41162927914698,3.0,14.0,52.087791610752824
23.126246348048603,1.0,8.0,33.20585757273816
16.4367948574317,4.0,9.0,46.7292450227659
20.425408586786833,1.0,12.0,
23.60753684583332,4.0,19.0,66.40502085413068
21.61767101131056,4.0,6.0,44.59655203931901
29.43463453955406,2.0,11.0,51.696249127236285
22.56316637730188,5.0,9.0,44.361166356134035
33.6010629332455,2.0,19.0,64.3544265822518
24.8644605660145,3.0,6.0,41.080849941502485
19.81548273983762,1.0,8.0,35.914488792508855
21.880087586604574,4.0,14.0,53.51746687033083
12.64121771186728,4.0,6.0,36.799271256096844
21.916111041552302,,,45.747658519869766
28.618977627350013,5.0,,
25.198509069850086,1.0,,54.34170987567872
22.30162849225631,2.0,15.0,50.83969946903915
19.67209502610313,3.0,,
24.958496410395533,2.0,10.0,45.99556603332505
27.99281262518876,5.0,15.0,
20.40031018837872,5.0,,47.88977978054374
20.528494660847763,3.0,,33.178078071244514
,3.0,18.0,
22.50743779973064,3.0,6.0,45.244052216546834
19.191329541415055,4.0,14.0,49.9812170536698
16.408322494878064,2.0,8.0,35.66812623479395
14.061267257374366,1.0,12.0,43.049961583505564
,4.0,17.0,64.02565906533734
27.274293549985423,2.0,18.0,59.46409713142805
30.010793312231023,1.0,11.0,45.0445471602292
14.313472786997256,4.0,9.0,36.64590368815596
29.48934185624572,2.0,20.0,67.19099082402815
28.05745830947482,2.0,9.0,44.91449559499797
19.160189455332652,2.0,12.0,39.10036414940066
,3.0,8.0,35.96182688709895
21.91534535087386,3.0,12.0,114.75976305829461
16.68656089130897,2.0,6.0,26.17389775746021
23.399490887806323,1.0,7.0,37.76341857271397
17.281134761077944,1.0,10.0,33.68195981732941
16.173777692829884,4.0,,43.76346830036645
21.12371250951237,1.0,19.0,54.46435405839569
26.278764267436046,2.0,5.0,37.93366208998516
24.09210772849115,2.0,8.0,42.721185227200706
21.987869500808294,3.0,19.0,58.6661589451717
27.224281091787105,3.0,5.0,40.993214248716605
19.406594259706225,1.0,20.0,54.198947413964476
17.755918450603208,1.0,8.0,32.88579839715732
24.14415726318924,5.0,5.0,44.95395254829806
23.091140341682127,,10.0,58.9769455760036
24.4934243702624,4.0,7.0,45.21233709334036
12.79148705245349,4.0,5.0,30.406942306545655
21.651881186971135,4.0,19.0,68.7170198064068
28.67846171243749,3.0,6.0,45.615144089350395
28.571632965760454,5.0,14.0,64.87352203547874
26.52935788425549,1.0,10.0,42.34619261407526
33.15782589044866,5.0,15.0,77.29765946990447
23.285868663105145,4.0,,38.99865311768058
14.23712105414269,3.0,11.0,42.22316616576298
23.200371383372392,4.0,8.0,46.78826869164524
26.66272174972523,1.0,16.0,50.29602055330339
25.18543605342586,2.0,11.0,49.26303732260129
11.541514032399505,,15.0,46.24801309123102
25.360389295117802,4.0,5.0,41.468302719652534
9.440497148819157,4.0,6.0,31.374432690274418
25.48249966084477,5.0,12.0,57.049459184260705
26.355680493231844,3.0,13.0,
27.953044148371294,5.0,8.0,56.14458743353625
24.640015592957173,5.0,6.0,48.40065310573022
14.958251944837222,5.0,6.0,39.05028238841803
14.278450223590156,1.0,10.0,29.69334226944541
23.23143406585066,1.0,7.0,34.33161193875242
21.471547939830742,1.0,7.0,34.88473995229984
25.52373873245955,1.0,11.0,37.05545750864073
16.485918373366914,5.0,18.0,64.98829228590755
26.452238052569317,5.0,,53.916727960196546
24.786403412749138,5.0,16.0,61.46972627203596
23.39387311180636,4.0,16.0,61.40905899331487
13.122195461294066,1.0,16.0,37.26543818011879
20.19426652403759,2.0,12.0,105.95479701807051
19.437296986868766,3.0,17.0,54.65072606400736
9.877416514436504,3.0,15.0,39.14036061318318
26.424947596316194,5.0,5.0,45.82535197463015
19.520792871263588,1.0,,41.38510815093499
29.45633139357164,3.0,15.0,59.32962386793225
23.905303601596835,5.0,14.0,58.82600357156834
24.171989866091582,,12.0,52.06842022445747
30.500268590765984,3.0,17.0,64.74469314426139
19.3926019284586,2.0,8.0,35.61834419004391
20.54670933520224,2.0,5.0,36.99454036965589
15.23330212440405,5.0,12.0,51.49180755724007
23.960686520613812,4.0,12.0,50.19912577706246
12.97432240424161,1.0,16.0,40.32126661855479
20.615787268062896,3.0,19.0,55.143750529405565
20.344513384408952,2.0,17.0,50.56855508541694
19.034680370811547,3.0,,51.92897390485727
25.291522126197812,1.0,18.0,52.21188465647917
19.706761496244443,5.0,7.0,51.625481734734755
31.420293045636647,,12.0,60.20129351043931
30.29002232518748,,10.0,51.41572706345231
33.05878710376569,2.0,16.0,61.801911875280844
18.402136599008045,3.0,18.0,56.20245843901605
26.836164438352625,2.0,,46.24133891121385
29.731298865197488,1.0,7.0,43.93182183181102
23.0764454395391,3.0,,42.499093238495014
15.091149655250671,2.0,17.0,47.85496142689968
20.897576337099565,4.0,8.0,131.9044946511431
23.351127995160432,2.0,6.0,34.3394037254256
27.67202102102702,3.0,6.0,44.023745558899755
4.323363927134022,2.0,16.0,36.476688671266004
14.231940806155865,2.0,18.0,46.665706980174626
21.580352298656678,2.0,15.0,51.091196226456866
